name,type,start_time,duration,"mosi","miso"
"SPI","result",1.64197055,0.000315484,0x00,0xA5
"SPI","result",1.6423329,0.000262824,0x00,0x85
"SPI","result",1.64262213,0.000275508,0x00,0x10
"SPI","result",1.64292404,0.000258896,0x00,0x6F
"SPI","disable",1.6432626,3.99999999e-09,,
"SPI","enable",1.64695576,3.99999999e-09,,
"SPI","result",1.64695729,0.00031546,0x00,0xA5
"SPI","result",1.64731962,0.000262816,0x00,0x85
"SPI","result",1.64760884,0.000275516,0x00,0x10
"SPI","result",1.64791077,0.000258936,0x00,0x6F
"SPI","disable",1.64823392,4.00000022e-09,,
"SPI","enable",1.65194285,3.99999999e-09,,
"SPI","result",1.65194438,0.0002999,0x00,0xA5
"SPI","result",1.65229114,0.000278288,0x00,0x85
"SPI","result",1.65259584,0.000275548,0x00,0x10
"SPI","result",1.6528978,0.000258936,0x00,0x6F
"SPI","disable",1.65322096,4.00000022e-09,,
"SPI","enable",1.65693005,4.00000022e-09,,
"SPI","result",1.65693158,0.000299908,0x00,0xA5
